Latitude,Longitude,Magnitude
36.06,25.07,5.2
-7.1,129.935,5
38.19,141.573,5.2
-6.802,153.487,5
-6.672,-122.202,5.2
5.519,-77.505,5
-5.209,152.136,5.1
-46.68,165.714,5.1
52.654,-167.049,5.1
-56.336,-27.723,5.5
8.584,126.102,5.1
-24.977,178.52,6.3
-36.338,-73.031,5
19.542,-70.077,5.1
-36.424,-73.486,5
-36.409,-73.03,6.1
37.108,140.965,5.2
3.678,36.091,5.2
-28.682,-71.03,5
-56.655,-24.899,5.5
-56.759,-25.147,6
14.873,-93.005,6.2
19.727,147.034,5
-65.042,177.584,5
4.795,125.307,5.4
-8.406,119.701,5.7
37.75,143.311,5.2
-17.898,-172.416,5
36.288,58.835,5.1
-46.763,165.604,5.2
-46.686,165.778,5.9
18.058,-68.755,5
-10.966,165.57,5.7
-10.979,165.477,5.1
-11.023,165.478,5.1
-10.999,165.464,5.3
-11.018,165.536,5.3
-0.906,126.806,5.1
-0.877,126.829,5.8
-31.767,-68.084,5
-0.951,126.898,5.2
-31.728,-71.615,5.3
-31.655,-71.499,5.6
-4.045,-104.146,5.4
11.177,125.837,5.7
6.516,125.972,5
-19.289,-172.909,5
-33.33,-178.424,5.1
-2.114,-12.601,5
-56.718,-25.045,5.1
-56.754,-24.981,5
-0.228,125.475,5.3
0.002,123.09,5.2
-60.752,-56.095,5.6
-15.675,-12.912,5.1
-61.33,-53.571,5.1
-60.882,-55.965,6
-36.573,177.217,5.2
-60.948,-56.113,6.6
19.202,121.156,5.8
-43.538,172.765,5.1
-60.695,-26.086,5
36.009,70.512,5
-32.882,-178.476,5.1
2.405,96.273,5.1
51.076,-130.72,5.2
-32.809,-178.566,5.1
-60.548,-27.073,5.6
-60.597,-27.208,5
-10.52,165.262,5
-16.753,-173.59,5.3
-52.042,28.196,5.3
-17.822,-172.531,5
36.672,141.895,5
-52.113,28.152,5.5
-17.989,-172.393,5
38.336,142.461,5.2
36.994,141.071,5.5
-53.209,23.746,5
-53.252,23.53,5
8.432,125.918,5
-6.885,123.462,5.2
36.328,52.775,5.1
2.386,92.937,5.1
2.433,93.21,7.2
-0.74,-80.28,5
-17.414,-172.779,5.2
-16.993,171.404,5.2
-32.573,-71.594,5.2
-0.814,133.064,5
27.034,55.726,5.2
-10.516,165.105,5
-10.617,165.16,6.4
-29.512,-176.09,5
-15.063,-174.142,5.1
-23.337,-179.895,5
-17.425,167.887,5.3
42.203,87.474,5
-17.897,-178.541,5.2
36.063,142.073,5
-17.549,-173.318,5.1
-28.613,-176.935,5.7
-63.697,-166.854,5.1
19.254,121.191,5
-5.081,145.214,5.4
1.705,127.475,5.4
-4.329,152.594,5
-3.752,138.055,5
26.944,143.559,5
-6.341,-107.312,5.5
-38.024,-75.091,5
-14.092,-14.263,5.1
-0.935,99.069,5.1
-56.146,-143.95,5.2
38.714,142.197,5
18.325,-70.361,5.5
-17.691,-173.543,5.6
-45.992,-76.472,5.3
-10.67,166.375,5.2
-15.14,-174.663,5
-15.552,-174.671,5
-7.354,128.737,5.2
-14.748,167.44,5.1
27.917,130.221,5
12.689,143.737,5.2
-14.381,166.921,5.1
2.205,128.368,5.1
-5.413,154.209,5
4.547,96.419,5.2
-43.476,172.881,5.2
12.018,143.607,5.1
-43.47,172.852,5.1
31.456,138.072,6.8
-58.259,-149.214,5
-11.366,166.218,5.3
12.008,143.487,5.1
-20.735,-174.325,5
-23.422,-64.402,5.3
-43.517,172.775,5
-5.365,141.543,5
-56.958,-142.457,5.7
-32.567,-178.388,5.1
-32.384,-178.325,5.2
-32.82,-178.099,5
30.799,138.254,5.2
-56.23,-27.166,5
-58.36,-149.047,5.3
-26.528,-178.065,5.2
-14.419,-75.476,5
-5.841,104.341,5.3
-4.652,155.178,5.4
-18.77,168.173,5.2
-58.416,-139.874,5.4
-17.929,-174.988,5.1
-60.651,-25.928,5.2
1.685,127.643,5.2
-62.953,-164.342,5.1
1.872,128.328,5
-17.183,-174.318,5.1
-52.915,10.479,5.2
-6.998,155.803,5.1
51.842,95.911,6.6
31.125,140.338,5.3
7.189,92.987,5
9.283,126.277,5
-19.168,168.704,5.5
-18.43,-177.83,5.2
-16.198,-173.862,6
-5.07,153.594,5.2
-52.12,27.958,5.9
-17.436,66.337,5.1
28.855,68.301,5.1
-33.815,-178.344,5.4
13.188,120.64,5.2
-44.313,-79.345,5
-43.53,172.743,5.9
-43.473,172.841,5.4
-43.476,172.921,5
-43.49,172.8,5.8
0.032,97.225,5
1.394,127.133,5
-46.012,-76.349,5
-9.106,107.77,5.1
-33.17,-179.017,5.5
1.705,-102.14,5.2
-29.174,-176.697,5.2
-7.183,127.593,5.1
-15.589,-173.116,5
40.099,142.559,5.1
13.963,-93.164,5.1
-7.224,103.174,5
15.574,-94.648,5
-55.995,-27.726,5.4
-28.827,-176.876,5
-29.074,-176.863,5.7
-1.265,119.638,5.7
-4.895,152.243,5
-16.949,174.401,5
35.508,140.913,5.1
-22.454,179.25,5
-59.809,-26.555,5.1
-32.846,-178.602,5.1
18.172,-67.371,5.1
18.188,-67.37,5.2
-10.75,102.134,5.1
-56.011,-143.649,5.4
-21.629,170.821,5
4.193,93.243,5.2
7.725,94.023,5.1
-45.766,-76.056,5.8
-45.828,-76.02,5.4
-17.079,171.59,5
31.717,141.631,5.6
12.867,-88.714,5.1
31.675,141.665,5.3
-32.718,-179.099,6
-29.492,-176.317,5.2
-55.367,-28.269,5.3
38.069,143.338,5
-56.533,-143.727,5.5
-7.551,146.809,7.1
35.308,137.188,5.1
-15.382,-174.826,5.8
-29.508,-178.572,5
0.041,123.03,6
28.319,-43.82,5.2
4.755,-82.579,5.4
-37.47,-94.348,5.2
2.968,128.289,5.2
37.754,143.651,5
-12.186,166.906,5.1
50.706,143.044,5.1
-6.916,155.644,5.2
-56.009,-28.184,6.2
-24.083,178.554,5.7
17.986,-99.789,6.5
28.104,129.365,5.3
37.659,143.588,5
11.077,125.999,5.1
-0.863,126.907,5
47.009,144.551,5.7
-58.635,-26.378,5.4
13.172,-89.973,5.1
38.019,-30.848,5.1
-27.899,-70.918,6.1
-1.439,126.514,5.8
17.478,-94.251,5.1
-20.323,-174.288,5.4
-49.073,127.505,5.1
-49.634,117.122,5
1.436,127.143,5
-20.297,-174.388,5
-4.759,133.637,5.7
-21.51,114.42,5.2
36.158,141.805,5.2
-6.18,146.56,5.3
-3.986,127.683,5.1
-5.401,140.275,5.1
56.237,163.223,5.3
26.006,-111.811,5.2
-30.719,-177.847,5.2
19.79,-45.714,5.4
-0.586,131.94,5.1
-21.615,-71.645,5
17.95,-59.8,5.6
-41.364,174.315,5.1
4.596,36.713,5.1
35.257,140.152,5.2
-10.255,161.45,5
7.731,93.851,5.1
8.475,-82.777,5.2
0.121,120.499,5.5
-34.002,58.078,5.6
-0.626,121.974,5.5
32.175,-40.295,5.4
-17.905,-178.646,5.2
-14.781,167.332,5.2
44.746,145.918,5
-39.416,-91.17,5.4
31.804,83.823,5.1
-61.163,153.271,5.3
7.839,93.97,5.1
7.805,93.843,5.6
-22.17,-176.73,5.6
-8.058,118.47,5
-14.434,-73.36,5.1
15.354,119.216,5
38.474,43.454,5.4
15.455,118.999,6
-19.999,-176.09,5.1
-4.323,102.176,5.3
-54.515,158.03,5
-1.602,-15.45,5.9
25.2,97.602,5.2
-5.555,153.664,5.3
-5.48,153.733,6.1
19.098,-66.747,5.1
-7.019,116.983,5.8
19.1,-66.785,5
-16.251,67.17,5.1
2.024,127.022,5
-14.333,-75.919,5.2
-12.483,165.691,5
-18.652,-174.691,5
0.175,97.874,5.4
-30.773,-177.415,5.2
82.271,-5.411,5.1
-23.175,-175.301,5
-10.708,-78.192,5.1
-18.695,176.324,5
-38.003,-75.032,5
-54.724,-130.771,5
-54.744,-130.946,5.2
-2.29,140.12,5
13.297,-87.898,5
41.898,142.639,6.2
-21.917,-179.501,5.3
-8.644,109.888,5.1
50.45,-130.13,5
1.339,121.662,5
37.365,141.368,6.1
-41.271,-84.175,5.2
34.285,25.083,5.5
-22.815,-68.41,5.1
-42.763,-83.447,5.1
-2.288,99.514,5.2
-15.364,-65.09,6.6
-2.266,99.448,5.2
-2.219,99.446,5.2
-34.762,-71.807,5.1
-16.541,-71.904,5
-37.531,179.733,5.1
34.847,132.715,5.1
-3.446,150.322,5.3
24.96,95.232,5.7
32.2,59.92,5
-23.099,-178.758,5.2
-3.082,142.204,5.2
-2.952,142.138,5.7
-23.053,-175.383,5.4
59.304,-30.471,5.2
36.775,140.378,5
46.622,151.512,5.3
-4.752,-105.134,5
53.134,-174.135,5.5
-14.716,-176.829,5
-14.88,-176.827,5.1
-32.713,-177.387,5
-7.064,155.402,5
-6.335,149.305,5.4
-37.806,179.418,5.8
33.704,-38.495,5.7
-37.423,179.989,5.6
-37.429,179.963,5.2
-17.519,-172.88,5
13.973,-91.718,5.8
13.917,-91.633,5.2
35.671,141.633,5
38.82,141.912,5
8.415,-103.158,5.6
8.283,-103.241,5.2
-1.702,-81.546,6
65.215,145.876,5.1
-17.474,-173.677,5.3
34.14,141.468,5.3
-5.28,140.311,5.7
-0.095,121.914,5.7
-24.239,-64.351,5.2
-7.482,127.849,5.5
5.577,-82.428,5
38.658,43.17,5.2
-20.541,-174.924,5.1
39.832,-29.578,5.1
-0.949,126.91,6.3
-22.408,-12.804,5
-17.586,-172.89,5
-29.714,-177.682,5.1
-55.508,-125.015,5.4
19.07,-64.343,5.2
-55.707,-124.327,5.6
-21.435,169.926,5.4
-17.708,-173.095,5.6
39.667,143.371,5.1
-55.981,-124.439,6
-38.035,-73.103,5.2
11.764,143.524,5
-21.347,169.893,5.2
-1.513,138.417,5.1
52.477,159.79,5.3
10.542,146.095,5.7
38.429,43.229,5.6
-3.579,149.563,5.2
37.4,142.762,5
38.718,43.191,5.2
28.044,142.676,5.1
-14.853,-173.894,5.1
-34.14,-71.951,5.3
37.651,143.962,5
31.36,142.217,5.2
27.324,125.621,6.9
-9.32,122.718,5.1
11.56,-85.861,6
-62.968,171.012,5.1
-63.032,170.703,5.2
-63.245,170.735,5.8
36.502,71.102,5.6
-3.649,149.622,5.3
-3.624,149.745,5.1
45.901,149.159,5
-3.59,149.631,5.3
-3.609,149.596,5
54.083,-162.496,5.1
54.12,-162.549,5.7
-23.23,-175.371,5.2
-6.132,106.301,5.2
35.532,-96.765,5.7
-23.233,-175.411,5
-23.907,-175.212,5
-28.765,-177.031,5.1
-23.468,-70.199,5.7
-18.241,168.304,5.9
-7.16,103.792,5.1
-5.669,151.3,5.1
-15.094,167.384,5.8
-8.808,115.758,5
55.534,163.985,5.1
-24.059,-68.889,5.1
35.814,139.934,5
-35.463,178.96,5.3
-31.396,-71.965,5
9.745,-84.749,5.4
-55.294,-128.843,6.1
-0.012,123.352,5
-7.103,129.124,5.2
19.609,-109.243,5.2
-23.802,-69.008,5
34.538,104.172,5
35.941,141.642,5
19.831,-109.205,6.3
0.048,123.366,5.3
43.648,82.437,5.6
32.531,105.319,5
-35.468,-105.084,5.1
52.366,177.932,5.8
-23.346,-114.963,5.5
-23.656,-115.201,5.2
12.515,48.063,5.4
-25.741,-70.959,5.7
-3.249,101.345,5.6
-47.38,100.011,5
25.372,122.866,5.7
-4.343,144.351,5.3
38.89,43.56,5.1
-47.5,100.115,5.3
-10.645,165.001,5
-3.075,129.649,5.3
-14.512,-75.844,5.6
-14.67,-76.014,5
-14.483,-76.114,5
-14.379,-75.998,5.6
-14.438,-75.966,6.9
-28.78,-176.119,5.3
5.136,94.259,5
-10.602,161.343,5.1
52.062,-171.573,5.3
37.256,43.86,5.1
-17.941,-179.531,6
14.22,53.832,5.3
14.28,53.86,5.1
-38.929,175.651,5.2
-2.456,99.94,5.2
-5.127,145.95,5
-26.851,-176.653,5
-45.838,-72.641,5
-15.024,167.312,5.2
32.056,138.362,5.2
37.026,140.971,5
38.811,43.623,5.6
-29.117,61.29,5
-11.699,-14.394,5.3
52.159,-171.826,5.7
70.879,-6.786,5.1
-29.387,-176.329,5
-17.821,66.249,5.1
38.674,43.198,5
-29.737,-176.327,5.2
38.634,43.077,5.9
38.71,43.338,5.1
38.809,43.3,5.7
38.325,42.607,5
38.603,43.101,5.2
38.814,43.446,5.6
38.751,43.595,5.6
38.721,43.508,7.1
7.708,134.705,5.3
-55.261,-28.106,5
-18,-69.314,5.1
-28.855,-176.145,5.2
-7.825,104.128,5.1
-28.993,-176.238,7.4
43.892,142.479,6.1
-22.909,-66.289,5.2
35.436,81.607,5
21.211,70.533,5.1
-52.504,140.233,5.1
-29.801,-176.318,5.1
-45.747,-77.455,5.2
15.266,-92.746,5
-22.761,-113.216,5.2
-22.758,-113.472,5.1
13.811,120.049,5
-32.285,-13.311,5.4
37.997,-31.371,5
-4.829,134.054,5
28.058,54.286,5.2
-9.425,124.785,5
-11.586,166.084,5
-62.583,156.982,5.2
-5.785,151.037,6.1
-37.426,78.219,5
-23.221,-66.558,5.1
-37.525,78.114,5.1
-5.801,150.994,5.4
37.744,141.89,5
-37.395,78.4,5
22.704,124.837,5.1
2.448,96.18,5.4
47.951,152.909,5.3
-20.04,169.144,5.1
-31.658,-179.784,5.2
-25.788,-177.455,5.5
-18.847,-173.363,5
54.08,123.722,6
-6.57,147.881,6.5
-6.609,-75.551,5.1
43.462,-127.135,5.6
-9.35,114.587,6.1
37.765,144.421,5
18.542,-106.66,5.1
-3.796,100.616,5
-26.542,-69.23,5
-26.988,-109.366,5
-2.247,138.838,5.7
-25.196,69.991,5
-29.495,-176.239,5
-27.338,-176.615,5.2
-29.599,-176.279,5
-25.459,-116.219,5.5
-4.905,151.574,5.2
37.547,141.257,5.6
52.221,159.398,5.3
-14.561,167.846,5.1
-32.68,-178.725,5
-50.076,-115.958,5.5
13.858,147.525,5
-20.602,-173.222,5.9
-4.694,134.137,5.7
-46.092,-75.361,5
-32.568,-178.925,5.1
-32.514,-179.038,6.1
-5.125,152.966,5
-22.212,171.222,5.6
41.631,141.964,5.3
57.873,-32.411,5.1
-23.002,-66.266,5.2
-14.833,167.392,5.3
-29.127,-176.817,5
-24.281,-64.304,5.1
-24.178,-64.219,5.9
9.7,138.245,5.8
57.926,-32.346,5
57.89,-32.492,5.5
57.949,-32.254,5.3
57.873,-32.537,5.4
36.49,137.384,5.2
36.478,137.593,5.3
-31.9,-178.69,5
26.768,140.429,5.6
-44.519,-81.783,5
-9.227,120.246,5
-43.797,-82.633,5
-20.07,-68.916,5
-10.73,164.909,5.1
-5.148,152.604,5.3
1.357,126.236,5.2
8.304,126.718,5
12.989,95.784,5
-48.978,164.542,5.6
51.775,172.132,5.3
12.969,95.838,5.2
7.363,123.689,5.3
39.147,143.523,5
-19.247,167.639,5.2
8.304,126.739,5.4
-49.638,163.763,5
-22.496,171.46,5.2
26.648,127.653,5
-37.933,-73.965,5.2
37.147,140.65,5.1
-12.95,-14.516,5.1
-37.952,-73.853,5.6
-22.82,172.026,5.1
-22.754,172.1,5.4
-15.619,-173.182,5.2
-22.861,171.972,5
-22.572,172.199,5.1
-22.68,172.306,5
-22.819,171.999,5.2
51.786,-179.503,5.1
34.52,23.78,5.3
36.591,76.701,5
50.283,178.757,5.1
-17.761,-178.339,5.3
-38.423,-16.994,5.1
-16.713,-173.321,5.4
-7.358,123.095,5.2
63.434,-126.278,5.3
-36.523,-111.026,5.3
12.745,92.424,5.1
-5.962,-81.772,5.1
-18.609,65.47,5.1
-17.31,-177.841,5.3
-6.344,151.556,5.2
-9.15,-109.567,5.4
-9.051,-109.44,5.9
-38.502,-16.026,5.2
39.352,141.85,5.2
-19.195,175.636,5
36.762,140.435,5
-15.437,-175.311,6.4
-4.071,103.048,5.1
39.785,38.842,5.5
-17.315,-172.487,5
-9.587,117.82,5.2
36.774,140.324,5.1
-38.349,-17.009,5
-18.789,169.099,5.2
-38.189,-17.075,5.2
-4.532,-105.207,5.7
14.186,-90.238,5.6
14.239,-90.21,5.2
47.856,147.31,5.2
52.037,-171.982,5.6
53.539,-170.07,5.4
-2.118,125.142,5.1
-10.583,161.406,5.2
37.844,141.404,5.4
27.73,88.155,6.9
42.036,142.315,5.1
39.845,143.052,5.6
-16.17,42.158,5.1
40.248,143.226,5.2
48.909,154.739,5.2
40.265,142.657,5.7
40.291,142.861,5.3
40.242,143.145,5.7
40.077,143.15,5.8
40.239,143.008,5.9
40.235,143.24,5.7
40.164,143.397,5.1
-16.716,167.454,5
40.273,142.779,6.7
-20.679,169.79,5.5
18.222,119.369,5
-56.277,-26.736,5.1
-21.611,-179.528,7.3
-54.07,-1.561,5.3
-54.011,-1.848,5.1
36.358,82.51,5.3
-14.956,-177.957,5.5
19.566,-77.94,5.2
36.256,141.338,6.1
-35.366,-179.039,6.1
-18.857,-173.663,5.1
53.107,172.984,6
-6.141,103.714,5.2
-35.111,-178.991,5.7
-32.696,-71.797,5.8
37.19,22.05,5
34.409,23.722,5.2
-6.894,143.915,5.1
5.617,-77.471,5.7
5.603,-77.526,5.2
35.69,143.329,5
-3.626,144.178,5.9
-6.269,103.836,5
23.742,122.828,5
-18.188,167.734,5.8
-18.943,167.602,5.1
-29.441,-176.742,5.2
-8.831,67.559,5.3
-34.162,-72.321,5
-48.302,31.706,5
12.371,143.719,5.1
49.535,-126.893,6.4
-49.586,164.007,5.9
-25.424,70.081,5
-12.619,44.895,5
15.043,-61.05,5
-59.327,-20.995,5.1
-17.211,-174.576,5.1
-22.423,-68.906,5.4
11.486,143.671,5
37.238,141.835,5.1
-16.363,177.853,5.2
42.238,142.424,5.1
-33.3,-72.17,5.2
-27.771,-178.461,5.5
9.981,125.954,5.2
55.689,162.82,5.4
39.962,143.477,5
36.661,141.594,5.2
16.502,-93.484,5
-10.917,163.832,5.1
-34.133,179.496,5
-34.212,179.545,5.4
21.939,-60.276,5.3
-56.06,-27.438,5
36.51,142.622,5.1
2.965,97.893,6.7
6.63,-82.285,5.1
6.564,-82.358,5.8
-15.295,-173.621,6.2
59.014,-30.792,5.1
59.04,-30.695,5.1
58.929,-30.544,5.1
-47.924,31.948,5.1
59.139,-30.823,5
-19.18,168.705,5.8
44.046,147.874,5.2
-20.671,169.716,7
35.79,139.358,5
-38.435,-74.907,5.8
-56.23,-25.633,5
-56.451,-26.847,6.4
51.932,-171.582,5.2
-12.781,166.79,5.8
2.708,128.548,5.2
51.951,-171.433,5.1
-28.398,-63.029,6.7
52.171,-171.708,6.9
-18.349,168.399,5.3
-37.497,179.769,5
-42.638,-82.897,5.4
-60.342,-49.878,5
-12.36,166.656,6
-23.843,-179.786,5
-10.649,166,5
-40.195,78.244,5.1
-40.189,78.321,5.2
43.589,-28.902,5.5
-5.907,153.278,5.6
-41.341,-85.046,5.3
-18.324,168.133,5
-6.026,147.154,5.1
-49.687,161.266,5.3
-18.139,168.02,5.1
-18.179,167.969,5.3
-18.15,167.923,5.2
-6.362,126.752,6.9
-16.35,167.941,5.6
-3.008,147.755,5
-24.366,-116.139,5.4
-24.535,-115.945,5.6
-33.274,-72.296,5.3
-12.394,166.871,5.1
-24.593,179.924,5.7
-18.182,168.239,5.1
14.236,-90.148,5
43.939,104.508,5.4
-17.37,176.014,5.2
21.73,143.084,5.3
36.445,70.727,5.3
-18.553,167.39,5
13.7,144.551,5
-56.211,-27.177,5.2
-18.679,167.539,5
47.34,152.334,5.3
-18.753,167.591,5
-18.541,167.403,5.1
-18.275,167.615,5.5
-13.598,166.996,5.9
3.186,132.885,5.1
36.106,143.452,5
-58.312,-25.501,5.4
-18.155,167.727,6.2
-15.422,-173.501,5.2
-7.768,-74.528,5.4
-7.641,-74.525,7
-8.99,157.842,5
72.586,3.668,5.4
-21.756,-176.881,5
-5.9,147.526,5
37.9096667,-77.9363333,5.8
-18.795,167.65,5.1
37.063,-104.701,5.3
33.095,76.858,5.1
-18.339,-178.007,5
-6.282,104.054,6.1
-28.802,-176.558,5.2
-18.337,168.082,5
36.083,141.688,5.9
-29.026,-176.676,5.7
-17.428,167.268,5.7
-18.191,167.789,5
-5.57,151.024,5.8
-56.428,-27.494,5.6
-18.587,168.174,5.2
-18.6,168.165,5.5
-18.582,168.106,5.4
-18.24,167.867,5.6
-18.261,167.584,5
-18.183,168.15,5.1
-18.178,168.145,5
-18.209,167.855,5.1
-18.311,168.218,7.1
-18.605,167.928,5.2
-18.696,167.995,5
-18.308,168.156,6.5
-18.343,167.806,5.4
-18.633,168.208,5.3
-18.365,168.143,7.2
-15.878,-179.451,5.5
-18.534,168.125,5.3
42.34,71.319,5
37.924,21.706,5.1
-22.504,-174.944,5.6
45.885,142.471,5.1
46.524,153.276,5.2
-7.817,123.281,5.3
37.671,141.652,6.2
-16.522,-177.004,6.2
51.747,-130.717,5.1
-6.271,147.564,5
36.765,143.77,6.1
-12.24,166.599,5.2
5.646,-77.525,5
38.395,142.093,5
-57.229,-25.452,5.7
51.955,174.971,5.3
40.138,142.307,5.3
-5.557,147.144,5.6
38.072,143.491,5
-2.323,128.011,6.1
28.757,143.672,5.2
-17.035,171.646,5
22.65,143.038,5.4
12.163,140.668,5.2
-5.921,153.236,5.2
-1.814,-76.908,5.7
-12.475,166.258,5
14.295,-91.573,5
-22.879,-179.609,5.3
-1.337,-14.653,5.6
-6.716,129.786,5.2
-4.835,102.794,5
11.574,142.72,5
14.394,-94.674,5.8
-30.551,-177.932,5.5
-24.345,-176.667,5
-3.217,148.686,5.3
-6.049,147.211,5
11.282,-86.447,5
-21.805,-177.021,5.5
13.339,120.955,5.3
11.295,-86.472,5
36.531,54.734,5
-4.768,133.817,5
34.398,137.962,5
37.034,140.893,5.8
37.66,95.69,5
38.363,142.039,5.2
39.955,77.028,5.6
-7.024,-12.795,5.2
19.096,121.233,5.4
-7.008,-12.562,5.2
-24.799,179.919,5.7
-7.04,-12.618,6
-16.239,-173.805,5.2
-7.113,155.294,5.3
-30.539,-178.345,5
27.723,65.082,5.7
-36.075,-101.836,5
-56.119,-27.111,5
24.932,98.73,5.1
-20.58,-178.464,5.4
-29.419,-177.08,5
-11.11,162.339,5.6
-6.142,149.19,5
-5.824,111.294,5
-5.492,133.885,5
38.438,21.826,5
-17.598,-175.227,5
-20.282,179.564,5.4
-11.791,168.308,5.6
13.874,-60.326,5.2
-4.341,152.884,5
-35.884,-73.334,5.5
35.245,140.99,5.3
-2.909,101.092,5.3
-29.989,-176.728,5.7
40.131,142.312,5
-10.714,165.004,5.2
-14.615,66.487,5
-20.205,67.415,5.1
48.833,154.769,6.1
8.439,-82.827,5
3.875,-32.148,5.1
-2.837,101.09,5.8
-0.138,125.082,5.2
-5.085,148.21,5.1
-5.045,148.161,5.7
-16.173,167.875,5.1
0.97,98.787,5.2
-30.039,-176.668,5.3
-3.413,100.191,5.2
4.283,125.765,5
-16.756,-177.169,5.3
9.979,43.087,5
-23.983,179.007,5.7
-6.868,130.016,5.1
33.739,87.574,5.3
51.792,-171.267,5.6
34.631,138.433,5.9
27.281,141.201,5.4
39.837,142.083,5.7
2.914,126.368,5.1
-32.554,-178.97,5.2
0.028,99.215,5.1
-3.518,144.828,6.6
-27.771,-66.571,5.4
41.795,142.826,5.5
-17.016,171.579,6.1
-31.268,-178.294,5.2
36.942,140.955,6.3
12.899,143.234,5.5
34.825,141.601,5
-22.58,-174.993,5
36.689,141.871,5.4
-23.502,-179.94,5
-23.755,179.678,5.2
-23.801,179.751,6.7
-6.501,129.142,5.1
-35.77,-73.116,5.7
38.918,142.561,5.2
4.14,-32.91,5
-35.762,-73.099,5.2
62.0485,-151.303,5.3
40.344,143.236,5.6
-29.216,-176.293,5.1
13.353,-90.685,5
10.799,-43.391,5.9
-22.038,170.038,5.1
40.097,142.746,5
-7.565,130.45,5.2
14.917,152.521,5
-2.664,-76.609,5
24.957,-109.533,5.1
25.101,-109.525,6
-3.29,150.711,5.3
-9.23,67.113,5.8
7.564,126.776,5.1
16.876,-85.716,5.1
52.99,159.794,5.6
52.96,159.926,5.4
36.52,56.89,5
-5.348,-76.608,5.2
40.802,27.752,5.1
14.947,120.043,5.9
35.273,140.933,5.6
-37.714,-73.728,5.2
38.571,141.876,5.1
35.211,141.03,5
-3.337,150.8,5
-21.292,-174.453,5.2
-3.265,150.082,5.1
-3.182,150.611,6.3
37.73,141.39,6.3
-14.797,-74.31,5
38.855,141.993,5.1
-7.197,106.458,5
-20.095,-70.47,5
-9.195,-110.225,5.4
-20.205,-70.676,5
13.107,145.253,5.5
10.749,-85.684,5.1
3.778,-82.643,5
54.695,-161.148,5.7
-24.312,-178.877,5.2
38.898,141.815,6.3
-29.335,-69.705,5.5
13.059,145.338,5.4
-41.783,-83.7,5
12.355,-88.185,5.1
14.376,-93.043,5
54.901,-161.337,5.1
-20.325,-178.595,5.9
-62.496,164.452,6
-30.159,-176.365,5
-15.956,25.977,5
39.632,143.466,5.1
-10.34,162.01,6
27.236,128.2,5.3
7.087,-82.306,5.3
-29.468,-176.705,5.2
40.081,71.41,6.1
-25.085,178.463,5.3
-16.702,-174.572,5
-23.72,179.03,5.5
37.21,19.92,5.1
-1.228,137.819,5
-30.715,-177.82,5.3
37.386,141.575,5.2
51.269,179.05,5.4
51.28,178.944,5.8
52.801,152.944,5.5
-29.167,-176.21,5
23.592,122.381,5
-35.246,179.716,5
-6.64,106.489,5
-29.804,-176.861,5.2
54.787,-161.29,6.1
52.881,108.44,5.3
-18.867,169.364,5.6
-7.089,127.585,5.9
-60.547,-26.659,5.3
-22.434,-174.999,5.8
12.155,-87.851,5.1
-33.819,-71.832,6
-29.519,-176.242,5
27.016,140.128,5.4
-17.265,167.351,5.3
-21.173,-68.775,5.4
-60.762,-23.523,6.1
36.128,139.85,5.5
-29.819,-176.906,5.4
-61.778,155.312,5
-24.194,-175.297,5.3
-18.609,-69.26,5
9.695,122.301,5
-33.237,-178.532,5
-38.193,-93.058,5.2
-38.237,-93.772,5.5
-38.223,-93.754,5.3
36.934,141.136,5
-32.758,-178.138,5
-21.511,-174.36,5.2
25.081,123.697,5.2
-29.117,-176.857,5.4
-36.336,-73.604,5
-6.055,130.492,5.6
-30.228,-176.289,5
10.81,-85.173,5.2
37.348,141.015,5.1
10.743,-85.202,5.3
10.648,-85.2,5.5
-28.874,61.837,5
23.43,121.519,5
-15.485,-173.212,5.4
38.811,141.884,5
9.696,122.295,5.4
-29.469,-176.224,5
-56.362,-26.87,5.1
45.784,150.765,5.3
9.668,122.335,5.1
9.583,122.256,5.3
9.612,122.43,5
-29.457,-176.61,5.1
9.503,122.232,5.3
9.667,122.275,5.1
9.571,122.179,5.3
9.509,122.175,6.4
-13.932,176.655,5
-49.879,-114.152,5.3
-49.928,-114.076,5.7
-28.509,-176.85,5.1
-22.709,-174.65,5
-4.148,121.677,5.2
-22.68,-174.746,5.6
-4.061,121.694,5.5
-29.277,-176.836,5.1
-29.487,-176.579,5.9
-29.3,-176.935,5.2
-29.27,-177.074,5.4
39.349,141.859,5.2
-15.506,-175.885,5.2
-3.306,146.472,5.3
-15.317,-176.01,5.1
-15.427,-175.843,5.2
-15.418,-176.083,5.7
-28.996,-176.608,5
9.531,122.262,5
-28.965,-176.741,5.2
-32.695,-177.984,5
-32.52,-178.354,5.4
38.034,143.264,7
-33.596,-178.835,5.2
-7.799,-13.479,5.3
-7.859,-13.587,5.2
-8.019,-13.303,5
-29.34,-177.012,5.1
-29.202,-176.823,5.1
-29.51,-177.03,5.1
-29.436,-177.007,6
-29.484,-177.015,5
-28.759,-67.436,5
-29.5,-176.926,5.2
-30.044,-176.677,5.1
-29.474,-177.015,5.4
-29.546,-176.845,5.3
-29.337,-177.051,6
-35.897,178.116,5.3
-29.415,-177.013,5.2
-29.188,-176.805,5.3
-29.39,-177.12,5.9
-29.32,-176.322,5.1
16.057,-96.055,5.1
-21.16,-174.638,5.6
-21.206,-174.538,5.9
-4.137,129.396,5.5
